battery,dataset,k,method
sipu,s3,15,mst_divisive_GDunn_d4_D1
sipu,s3,15,mst_divisive_GDunn_d4_D2
sipu,s3,15,mst_divisive_GDunn_d4_D3
sipu,s3,15,mst_divisive_GDunn_d3_D1
sipu,s3,15,mst_divisive_DuNN_25_Mean_Mean
sipu,s3,15,mst_divisive_BallHall
sipu,s3,15,mst_divisive_WCNN_25
sipu,s3,15,FCPS_HDBSCAN_2
sipu,s3,15,Genie_G1.0
sipu,s3,15,mst_divisive_GDunn_d1_D1
sipu,s3,15,mst_divisive_GDunn_d1_D2
sipu,s3,15,mst_divisive_GDunn_d1_D3
sipu,s3,15,mst_divisive_SilhouetteW
sipu,s3,15,mst_divisive_DaviesBouldin
sipu,s3,15,FCPS_HDBSCAN_8
sipu,s3,15,FCPS_HDBSCAN_4
sipu,s4,15,sklearn_gm
sipu,s4,15,FCPS_AdaptiveDensityPeak
sipu,s4,15,FCPS_PAM
sipu,s4,15,FCPS_Softcl
sipu,s4,15,sklearn_spectral_Alaplacian_G5
sipu,s4,15,sklearn_kmeans
sipu,s4,15,FCPS_Clara
sipu,s4,15,CTCEHC
sipu,s4,15,Genie_G0.1
sipu,s4,15,GIc
sipu,s4,15,mst_divisive_CalinskiHarabasz
sipu,s4,15,FCPS_MinEnergy
sipu,s4,15,Genie_G0.3
sipu,s4,15,sklearn_birch_T0.01_BF50
sipu,s4,15,FCPS_Hardcl
sipu,s4,15,fastcluster_ward
sipu,s4,15,IcA
sipu,s4,15,ITM
sipu,s4,15,FCPS_Diana
sipu,s4,15,fastcluster_average
sipu,s4,15,mst_divisive_GDunn_d5_D2
sipu,s4,15,mst_divisive_GDunn_d5_D3
sipu,s4,15,mst_divisive_GDunn_d2_D1
sipu,s4,15,FCPS_Minimax
sipu,s4,15,fastcluster_centroid
sipu,s4,15,Genie_G0.5
sipu,s4,15,mst_divisive_GDunn_d2_D3
sipu,s4,15,mst_divisive_GDunn_d2_D2
sipu,s4,15,fastcluster_complete
sipu,s4,15,mst_divisive_GDunn_d5_D1
sipu,s4,15,fastcluster_median
sipu,s4,15,fastcluster_weighted
sipu,s4,15,Genie_G0.7
sipu,s4,15,mst_divisive_GDunn_d4_D3
sipu,s4,15,mst_divisive_GDunn_d3_D1
sipu,s4,15,mst_divisive_GDunn_d4_D2
sipu,s4,15,HEMST
sipu,s4,15,mst_divisive_GDunn_d4_D1
sipu,s4,15,mst_divisive_GDunn_d3_D3
sipu,s4,15,mst_divisive_GDunn_d3_D2
sipu,s4,15,mst_divisive_DuNN_25_Max_Min
sipu,s4,15,mst_divisive_DuNN_25_Min_Max
sipu,s4,15,mst_divisive_Silhouette
sipu,s4,15,mst_divisive_BallHall
sipu,s4,15,mst_divisive_DuNN_25_Mean_Mean
sipu,s4,15,mst_divisive_WCNN_25
sipu,s4,15,mst_divisive_DaviesBouldin
sipu,s4,15,mst_divisive_SilhouetteW
sipu,s4,15,mst_divisive_GDunn_d1_D1
sipu,s4,15,mst_divisive_GDunn_d1_D2
sipu,s4,15,FCPS_HDBSCAN_2
sipu,s4,15,mst_divisive_GDunn_d1_D3
sipu,s4,15,Genie_G1.0
sipu,s4,15,FCPS_HDBSCAN_8
sipu,s4,15,FCPS_HDBSCAN_4
sipu,spiral,3,Genie_G0.1
sipu,spiral,3,GDunn_d1_D3
sipu,spiral,3,GDunn_d1_D2
sipu,spiral,3,GDunn_d1_D1
sipu,spiral,3,DuNN_25_Min_Max
sipu,spiral,3,Genie_G0.3
sipu,spiral,3,mst_divisive_DuNN_25_Mean_Mean
sipu,spiral,3,mst_divisive_DuNN_25_Min_Max
sipu,spiral,3,mst_divisive_GDunn_d1_D3
sipu,spiral,3,mst_divisive_GDunn_d1_D2
sipu,spiral,3,mst_divisive_GDunn_d1_D1
sipu,spiral,3,FCPS_HDBSCAN_4
sipu,spiral,3,FCPS_HDBSCAN_2
sipu,spiral,3,Genie_G0.5
sipu,spiral,3,Genie_G0.7
sipu,spiral,3,Genie_G1.0
sipu,spiral,3,GIc
sipu,spiral,3,mst_divisive_GDunn_d5_D2
sipu,spiral,3,mst_divisive_DuNN_25_Max_Min
sipu,spiral,3,mst_divisive_GDunn_d5_D1
sipu,spiral,3,IcA
sipu,spiral,3,ITM
sipu,spiral,3,mst_divisive_GDunn_d5_D3
sipu,spiral,3,mst_divisive_GDunn_d2_D1
sipu,spiral,3,CTCEHC
sipu,spiral,3,mst_divisive_GDunn_d2_D2
sipu,spiral,3,mst_divisive_GDunn_d2_D3
sipu,spiral,3,mst_divisive_Silhouette
sipu,spiral,3,mst_divisive_CalinskiHarabasz
sipu,spiral,3,mst_divisive_GDunn_d3_D2
sipu,spiral,3,GDunn_d5_D2
sipu,spiral,3,mst_divisive_GDunn_d3_D3
sipu,spiral,3,mst_divisive_GDunn_d3_D1
sipu,spiral,3,GDunn_d5_D1
sipu,spiral,3,fastcluster_weighted
sipu,spiral,3,mst_divisive_WCNN_25
sipu,spiral,3,HEMST
sipu,spiral,3,WCNN_25
sipu,spiral,3,GDunn_d2_D1
sipu,spiral,3,FCPS_MinEnergy
sipu,spiral,3,fastcluster_median
sipu,spiral,3,GDunn_d3_D3
sipu,spiral,3,sklearn_birch_T0.01_BF50
sipu,spiral,3,fastcluster_centroid
sipu,spiral,3,GDunn_d3_D2
sipu,spiral,3,GDunn_d3_D1
sipu,spiral,3,fastcluster_ward
sipu,spiral,3,DuNN_25_Mean_Mean
sipu,spiral,3,FCPS_Minimax
sipu,spiral,3,GDunn_d4_D2
sipu,spiral,3,fastcluster_complete
sipu,spiral,3,GDunn_d5_D3
sipu,spiral,3,GDunn_d4_D3
sipu,spiral,3,mst_divisive_GDunn_d4_D2
sipu,spiral,3,mst_divisive_GDunn_d4_D3
sipu,spiral,3,GDunn_d2_D2
sipu,spiral,3,GDunn_d4_D1
sipu,spiral,3,fastcluster_average
sipu,spiral,3,FCPS_Diana
sipu,spiral,3,DuNN_25_Max_Min
sipu,spiral,3,Silhouette
sipu,spiral,3,FCPS_Fanny
sipu,spiral,3,FCPS_Hardcl
sipu,spiral,3,sklearn_gm
sipu,spiral,3,FCPS_Softcl
sipu,spiral,3,GDunn_d2_D3
sipu,spiral,3,FCPS_PAM
sipu,spiral,3,FCPS_Clara
sipu,spiral,3,mst_divisive_SilhouetteW
sipu,spiral,3,BallHall
sipu,spiral,3,mst_divisive_BallHall
sipu,spiral,3,DaviesBouldin
sipu,spiral,3,FCPS_AdaptiveDensityPeak
sipu,spiral,3,sklearn_spectral_Alaplacian_G5
sipu,spiral,3,sklearn_kmeans
sipu,spiral,3,CalinskiHarabasz
sipu,spiral,3,SilhouetteW
sipu,spiral,3,mst_divisive_DaviesBouldin
sipu,spiral,3,FCPS_HDBSCAN_8
sipu,spiral,3,mst_divisive_GDunn_d4_D1
sipu,unbalance,8,sklearn_kmeans
sipu,unbalance,8,FCPS_PAM
sipu,unbalance,8,WCNN_25
sipu,unbalance,8,sklearn_gm
sipu,unbalance,8,fastcluster_median
sipu,unbalance,8,BallHall
sipu,unbalance,8,CalinskiHarabasz
sipu,unbalance,8,GDunn_d1_D2
sipu,unbalance,8,sklearn_spectral_Alaplacian_G5
sipu,unbalance,8,GDunn_d1_D1
sipu,unbalance,8,mst_divisive_WCNN_25
sipu,unbalance,8,fastcluster_average
sipu,unbalance,8,DuNN_25_Min_Max
sipu,unbalance,8,mst_divisive_DuNN_25_Min_Max
sipu,unbalance,8,mst_divisive_DuNN_25_Mean_Mean
sipu,unbalance,8,mst_divisive_GDunn_d1_D3
sipu,unbalance,8,mst_divisive_GDunn_d1_D2
sipu,unbalance,8,GDunn_d1_D3
sipu,unbalance,8,FCPS_Clara
sipu,unbalance,8,Genie_G0.7
sipu,unbalance,8,fastcluster_centroid
sipu,unbalance,8,fastcluster_ward
sipu,unbalance,8,FCPS_Minimax
sipu,unbalance,8,FCPS_MinEnergy
sipu,unbalance,8,sklearn_birch_T0.01_BF50
sipu,unbalance,8,CTCEHC
sipu,unbalance,8,mst_divisive_BallHall
sipu,unbalance,8,DuNN_25_Mean_Mean
sipu,unbalance,8,mst_divisive_CalinskiHarabasz
sipu,unbalance,8,GDunn_d4_D2
sipu,unbalance,8,GDunn_d4_D3
sipu,unbalance,8,GDunn_d5_D3
sipu,unbalance,8,fastcluster_weighted
sipu,unbalance,8,mst_divisive_GDunn_d1_D1
sipu,unbalance,8,FCPS_HDBSCAN_2
sipu,unbalance,8,Genie_G1.0
sipu,unbalance,8,HEMST
sipu,unbalance,8,GDunn_d3_D1
sipu,unbalance,8,GDunn_d4_D1
sipu,unbalance,8,GDunn_d2_D1
sipu,unbalance,8,GDunn_d3_D2
sipu,unbalance,8,GDunn_d2_D3
sipu,unbalance,8,GDunn_d3_D3
sipu,unbalance,8,fastcluster_complete
sipu,unbalance,8,mst_divisive_GDunn_d3_D1
sipu,unbalance,8,GDunn_d2_D2
sipu,unbalance,8,mst_divisive_GDunn_d5_D1
sipu,unbalance,8,mst_divisive_GDunn_d4_D1
sipu,unbalance,8,mst_divisive_GDunn_d5_D2
sipu,unbalance,8,mst_divisive_GDunn_d5_D3
sipu,unbalance,8,Silhouette
sipu,unbalance,8,FCPS_Diana
sipu,unbalance,8,mst_divisive_DuNN_25_Max_Min
sipu,unbalance,8,mst_divisive_GDunn_d2_D3
sipu,unbalance,8,FCPS_Softcl
sipu,unbalance,8,FCPS_HDBSCAN_4
sipu,unbalance,8,mst_divisive_Silhouette
sipu,unbalance,8,mst_divisive_GDunn_d4_D2
sipu,unbalance,8,mst_divisive_GDunn_d3_D2
sipu,unbalance,8,mst_divisive_GDunn_d3_D3
sipu,unbalance,8,DuNN_25_Max_Min
sipu,unbalance,8,mst_divisive_GDunn_d2_D2
sipu,unbalance,8,FCPS_HDBSCAN_8
sipu,unbalance,8,mst_divisive_GDunn_d2_D1
sipu,unbalance,8,FCPS_AdaptiveDensityPeak
sipu,unbalance,8,GDunn_d5_D2
sipu,unbalance,8,mst_divisive_GDunn_d4_D3
sipu,unbalance,8,Genie_G0.5
sipu,unbalance,8,FCPS_Fanny
sipu,unbalance,8,GDunn_d5_D1
sipu,unbalance,8,Genie_G0.3
sipu,unbalance,8,DaviesBouldin
sipu,unbalance,8,FCPS_Hardcl
sipu,unbalance,8,IcA
sipu,unbalance,8,GIc
sipu,unbalance,8,Genie_G0.1
sipu,unbalance,8,ITM
sipu,unbalance,8,SilhouetteW
sipu,unbalance,8,mst_divisive_SilhouetteW
sipu,unbalance,8,mst_divisive_DaviesBouldin
sipu,worms_2,35,Genie_G0.1
sipu,worms_2,35,GIc
sipu,worms_2,35,IcA
sipu,worms_2,35,ITM
sipu,worms_2,35,Genie_G0.3
sipu,worms_2,35,fastcluster_ward
sipu,worms_2,35,sklearn_kmeans
sipu,worms_2,35,Genie_G0.5
sipu,worms_2,35,Genie_G0.7
sipu,worms_2,35,fastcluster_median
sipu,worms_2,35,fastcluster_centroid
sipu,worms_2,35,Genie_G1.0
sipu,worms_64,25,Genie_G0.1
sipu,worms_64,25,GIc
sipu,worms_64,25,IcA
sipu,worms_64,25,sklearn_kmeans
sipu,worms_64,25,ITM
sipu,worms_64,25,fastcluster_ward
sipu,worms_64,25,Genie_G0.3
sipu,worms_64,25,Genie_G0.5
sipu,worms_64,25,Genie_G0.7
sipu,worms_64,25,Genie_G1.0
sipu,worms_64,25,fastcluster_centroid
sipu,worms_64,25,fastcluster_median
