battery,dataset,k,method
graves,zigzag_outliers,3,mst_divisive_DuNN_25_Min_Max
graves,zigzag_outliers,5,mst_divisive_DuNN_25_Min_Max
graves,zigzag_outliers,3,WCNN_25
graves,zigzag_outliers,5,WCNN_25
graves,zigzag_outliers,3,mst_divisive_WCNN_25
graves,zigzag_outliers,5,mst_divisive_WCNN_25
graves,zigzag_outliers,3,mst_divisive_DuNN_25_Mean_Mean
graves,zigzag_outliers,5,mst_divisive_DuNN_25_Mean_Mean
graves,zigzag_outliers,3,Genie_G0.3
graves,zigzag_outliers,5,Genie_G0.3
graves,zigzag_outliers,3,mst_divisive_DuNN_25_Max_Min
graves,zigzag_outliers,5,mst_divisive_DuNN_25_Max_Min
graves,zigzag_outliers,3,DuNN_25_Max_Min
graves,zigzag_outliers,5,DuNN_25_Max_Min
graves,zigzag_outliers,3,DuNN_25_Mean_Mean
graves,zigzag_outliers,5,DuNN_25_Mean_Mean
graves,zigzag_outliers,3,Genie_G0.5
graves,zigzag_outliers,5,Genie_G0.5
graves,zigzag_outliers,3,GIc
graves,zigzag_outliers,5,GIc
graves,zigzag_outliers,3,DuNN_25_Min_Max
graves,zigzag_outliers,5,DuNN_25_Min_Max
graves,zigzag_outliers,3,sklearn_gm
graves,zigzag_outliers,5,sklearn_gm
graves,zigzag_outliers,3,IcA
graves,zigzag_outliers,5,IcA
graves,zigzag_outliers,3,ITM
graves,zigzag_outliers,5,ITM
graves,zigzag_outliers,3,FCPS_Fanny
graves,zigzag_outliers,5,FCPS_Fanny
graves,zigzag_outliers,3,CTCEHC
graves,zigzag_outliers,5,CTCEHC
graves,zigzag_outliers,3,FCPS_Softcl
graves,zigzag_outliers,5,FCPS_Softcl
graves,zigzag_outliers,3,GDunn_d2_D3
graves,zigzag_outliers,5,GDunn_d2_D3
graves,zigzag_outliers,3,FCPS_Clara
graves,zigzag_outliers,5,FCPS_Clara
graves,zigzag_outliers,3,GDunn_d2_D2
graves,zigzag_outliers,5,GDunn_d2_D2
graves,zigzag_outliers,3,FCPS_AdaptiveDensityPeak
graves,zigzag_outliers,5,FCPS_AdaptiveDensityPeak
graves,zigzag_outliers,3,FCPS_PAM
graves,zigzag_outliers,5,FCPS_PAM
graves,zigzag_outliers,3,mst_divisive_GDunn_d5_D3
graves,zigzag_outliers,5,mst_divisive_GDunn_d5_D3
graves,zigzag_outliers,3,mst_divisive_GDunn_d5_D2
graves,zigzag_outliers,5,mst_divisive_GDunn_d5_D2
graves,zigzag_outliers,3,mst_divisive_CalinskiHarabasz
graves,zigzag_outliers,5,mst_divisive_CalinskiHarabasz
graves,zigzag_outliers,3,CalinskiHarabasz
graves,zigzag_outliers,5,CalinskiHarabasz
graves,zigzag_outliers,3,sklearn_kmeans
graves,zigzag_outliers,5,sklearn_kmeans
graves,zigzag_outliers,3,GDunn_d5_D2
graves,zigzag_outliers,5,GDunn_d5_D2
graves,zigzag_outliers,3,FCPS_MinEnergy
graves,zigzag_outliers,5,FCPS_MinEnergy
graves,zigzag_outliers,3,fastcluster_ward
graves,zigzag_outliers,5,fastcluster_ward
graves,zigzag_outliers,3,FCPS_Minimax
graves,zigzag_outliers,5,FCPS_Minimax
graves,zigzag_outliers,3,FCPS_Diana
graves,zigzag_outliers,5,FCPS_Diana
graves,zigzag_outliers,3,mst_divisive_GDunn_d5_D1
graves,zigzag_outliers,5,mst_divisive_GDunn_d5_D1
graves,zigzag_outliers,3,fastcluster_complete
graves,zigzag_outliers,5,fastcluster_complete
graves,zigzag_outliers,3,sklearn_birch_T0.01_BF50
graves,zigzag_outliers,5,sklearn_birch_T0.01_BF50
graves,zigzag_outliers,3,GDunn_d3_D2
graves,zigzag_outliers,5,GDunn_d3_D2
graves,zigzag_outliers,3,FCPS_Hardcl
graves,zigzag_outliers,5,FCPS_Hardcl
graves,zigzag_outliers,3,Silhouette
graves,zigzag_outliers,5,Silhouette
graves,zigzag_outliers,3,GDunn_d3_D1
graves,zigzag_outliers,5,GDunn_d3_D1
graves,zigzag_outliers,3,GDunn_d4_D1
graves,zigzag_outliers,5,GDunn_d4_D1
graves,zigzag_outliers,3,GDunn_d3_D3
graves,zigzag_outliers,5,GDunn_d3_D3
graves,zigzag_outliers,3,mst_divisive_BallHall
graves,zigzag_outliers,5,mst_divisive_BallHall
graves,zigzag_outliers,3,mst_divisive_Silhouette
graves,zigzag_outliers,5,mst_divisive_Silhouette
graves,zigzag_outliers,3,GDunn_d1_D1
graves,zigzag_outliers,5,GDunn_d1_D1
graves,zigzag_outliers,3,mst_divisive_GDunn_d1_D1
graves,zigzag_outliers,5,mst_divisive_GDunn_d1_D1
graves,zigzag_outliers,3,BallHall
graves,zigzag_outliers,5,BallHall
graves,zigzag_outliers,3,fastcluster_weighted
graves,zigzag_outliers,5,fastcluster_weighted
graves,zigzag_outliers,3,mst_divisive_GDunn_d1_D2
graves,zigzag_outliers,5,mst_divisive_GDunn_d1_D2
graves,zigzag_outliers,3,mst_divisive_GDunn_d1_D3
graves,zigzag_outliers,5,mst_divisive_GDunn_d1_D3
graves,zigzag_outliers,3,mst_divisive_GDunn_d2_D1
graves,zigzag_outliers,5,mst_divisive_GDunn_d2_D1
graves,zigzag_outliers,3,mst_divisive_GDunn_d2_D2
graves,zigzag_outliers,5,mst_divisive_GDunn_d2_D2
graves,zigzag_outliers,3,mst_divisive_GDunn_d2_D3
graves,zigzag_outliers,5,mst_divisive_GDunn_d2_D3
graves,zigzag_outliers,3,mst_divisive_GDunn_d3_D1
graves,zigzag_outliers,5,mst_divisive_GDunn_d3_D1
graves,zigzag_outliers,3,mst_divisive_GDunn_d3_D2
graves,zigzag_outliers,5,mst_divisive_GDunn_d3_D2
graves,zigzag_outliers,3,mst_divisive_GDunn_d3_D3
graves,zigzag_outliers,5,mst_divisive_GDunn_d3_D3
graves,zigzag_outliers,3,mst_divisive_GDunn_d4_D1
graves,zigzag_outliers,5,mst_divisive_GDunn_d4_D1
graves,zigzag_outliers,3,mst_divisive_GDunn_d4_D2
graves,zigzag_outliers,5,mst_divisive_GDunn_d4_D2
graves,zigzag_outliers,3,mst_divisive_GDunn_d4_D3
graves,zigzag_outliers,5,mst_divisive_GDunn_d4_D3
graves,zigzag_outliers,3,HEMST
graves,zigzag_outliers,5,HEMST
graves,zigzag_outliers,3,fastcluster_average
graves,zigzag_outliers,5,fastcluster_average
graves,zigzag_outliers,3,GDunn_d4_D3
graves,zigzag_outliers,5,GDunn_d4_D3
graves,zigzag_outliers,3,FCPS_HDBSCAN_8
graves,zigzag_outliers,5,FCPS_HDBSCAN_8
graves,zigzag_outliers,3,GDunn_d4_D2
graves,zigzag_outliers,5,GDunn_d4_D2
graves,zigzag_outliers,3,FCPS_HDBSCAN_4
graves,zigzag_outliers,5,FCPS_HDBSCAN_4
graves,zigzag_outliers,3,GDunn_d1_D3
graves,zigzag_outliers,5,GDunn_d1_D3
graves,zigzag_outliers,3,Genie_G1.0
graves,zigzag_outliers,5,Genie_G1.0
graves,zigzag_outliers,3,Genie_G0.7
graves,zigzag_outliers,5,Genie_G0.7
graves,zigzag_outliers,3,GDunn_d1_D2
graves,zigzag_outliers,5,GDunn_d1_D2
graves,zigzag_outliers,3,fastcluster_centroid
graves,zigzag_outliers,5,fastcluster_centroid
graves,zigzag_outliers,3,FCPS_HDBSCAN_2
graves,zigzag_outliers,5,FCPS_HDBSCAN_2
graves,zigzag_outliers,3,fastcluster_median
graves,zigzag_outliers,5,fastcluster_median
graves,zigzag_outliers,3,GDunn_d2_D1
graves,zigzag_outliers,5,GDunn_d2_D1
graves,zigzag_outliers,3,DaviesBouldin
graves,zigzag_outliers,5,DaviesBouldin
graves,zigzag_outliers,3,sklearn_spectral_Alaplacian_G5
graves,zigzag_outliers,5,sklearn_spectral_Alaplacian_G5
graves,zigzag_outliers,3,GDunn_d5_D1
graves,zigzag_outliers,5,GDunn_d5_D1
graves,zigzag_outliers,3,GDunn_d5_D3
graves,zigzag_outliers,5,GDunn_d5_D3
graves,zigzag_outliers,3,mst_divisive_DaviesBouldin
graves,zigzag_outliers,5,mst_divisive_DaviesBouldin
graves,zigzag_outliers,3,mst_divisive_SilhouetteW
graves,zigzag_outliers,5,mst_divisive_SilhouetteW
graves,zigzag_outliers,3,SilhouetteW
graves,zigzag_outliers,5,SilhouetteW
